"","data.country","data.gid_0","data.gid_1","data.iso_code","data.region","data.sample_size","data.smoothed_cli","data.smoothed_cli_se","data.survey_date","status"
"931","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3377,0.005643,0.001666,"20200622","success"
"932","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3405,0.005102,0.001586,"20200623","success"
"933","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3410,0.006373,0.00176,"20200624","success"
"934","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3465,0.006253,0.001736,"20200625","success"
"935","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3513,0.006676,0.001801,"20200626","success"
"936","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3447,0.007573,0.001926,"20200627","success"
"937","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3411,0.007636,0.001942,"20200628","success"
"938","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3383,0.007118,0.001879,"20200629","success"
"939","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3354,0.007765,0.002006,"20200630","success"
"940","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3306,0.005965,0.001764,"20200701","success"
"941","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3185,0.005258,0.001665,"20200702","success"
"942","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3060,0.004997,0.001633,"20200703","success"
"943","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2981,0.003053,0.001301,"20200704","success"
"944","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2885,0.003229,0.001376,"20200705","success"
"945","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2821,0.003225,0.001396,"20200706","success"
"946","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2800,0.002456,0.001202,"20200707","success"
"947","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2764,0.00249,0.001223,"20200708","success"
"948","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2774,0.002965,0.001349,"20200709","success"
"949","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2843,0.003363,0.001436,"20200710","success"
"950","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2890,0.002661,0.001278,"20200711","success"
"951","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2970,0.002585,0.001222,"20200712","success"
"952","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3000,0.003438,0.001395,"20200713","success"
"953","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2988,0.003724,0.001448,"20200714","success"
"954","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3005,0.004159,0.001544,"20200715","success"
"955","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3039,0.003991,0.001491,"20200716","success"
"956","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3027,0.003376,0.001377,"20200717","success"
"957","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3020,0.003156,0.001321,"20200718","success"
"958","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2995,0.003087,0.001308,"20200719","success"
"959","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3075,0.0034,0.00136,"20200720","success"
"960","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3120,0.003067,0.001284,"20200721","success"
"961","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3154,0.002274,0.001086,"20200722","success"
"962","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3213,0.00333,0.001313,"20200723","success"
"963","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3234,0.00323,0.001316,"20200724","success"
"964","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3299,0.003156,0.001288,"20200725","success"
"965","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3328,0.003343,0.001334,"20200726","success"
"966","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3306,0.002308,0.001124,"20200727","success"
"967","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3285,0.002683,0.001206,"20200728","success"
"968","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3308,0.003084,0.001307,"20200729","success"
"969","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3254,0.001793,0.000998,"20200730","success"
"970","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3228,0.003188,0.001292,"20200731","success"
"971","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3117,0.002914,0.001256,"20200801","success"
"972","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3139,0.002669,0.00118,"20200802","success"
"973","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3083,0.002262,0.001086,"20200803","success"
"974","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3044,0.002112,0.001058,"20200804","success"
"975","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3009,0.002752,0.001198,"20200805","success"
"976","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2992,0.002521,0.001164,"20200806","success"
"977","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2991,0.002773,0.001233,"20200807","success"
"978","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3058,0.003321,0.001341,"20200808","success"
"979","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3044,0.004703,0.00162,"20200809","success"
"980","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3062,0.004617,0.001605,"20200810","success"
"981","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3118,0.005445,0.00173,"20200811","success"
"982","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3090,0.005385,0.001728,"20200812","success"
"983","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3128,0.006353,0.001844,"20200813","success"
"984","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3148,0.006932,0.001923,"20200814","success"
"985","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3123,0.008512,0.00211,"20200815","success"
"986","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3130,0.008199,0.002056,"20200816","success"
"987","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3154,0.008172,0.002032,"20200817","success"
"988","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3146,0.008293,0.002026,"20200818","success"
"989","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3208,0.007748,0.001962,"20200819","success"
"990","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3237,0.006984,0.001887,"20200820","success"
"991","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3259,0.006683,0.001833,"20200821","success"
"992","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3339,0.004637,0.001524,"20200822","success"
"993","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3385,0.004941,0.001571,"20200823","success"
"994","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3481,0.005972,0.00169,"20200824","success"
"995","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3588,0.00685,0.001814,"20200825","success"
"996","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3655,0.00734,0.001841,"20200826","success"
"997","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3715,0.00812,0.00188,"20200827","success"
"998","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3748,0.008332,0.001887,"20200828","success"
"999","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3728,0.008345,0.001889,"20200829","success"
"1000","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3709,0.00819,0.001859,"20200830","success"
"1001","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3654,0.007403,0.001796,"20200831","success"
"1002","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3608,0.006741,0.001697,"20200901","success"
"1003","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3551,0.006817,0.001713,"20200902","success"
"1004","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3493,0.007107,0.001779,"20200903","success"
"1005","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3460,0.007102,0.00181,"20200904","success"
"1006","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3393,0.007913,0.001939,"20200905","success"
"1007","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3330,0.00863,0.002025,"20200906","success"
"1008","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3281,0.009213,0.00209,"20200907","success"
"1009","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3223,0.008281,0.001999,"20200908","success"
"1010","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3199,0.007224,0.001854,"20200909","success"
"1011","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3159,0.008654,0.002019,"20200910","success"
"1012","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3152,0.008479,0.001975,"20200911","success"
"1013","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3139,0.00799,0.001916,"20200912","success"
"1014","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3177,0.008337,0.001955,"20200913","success"
"1015","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3201,0.008545,0.001969,"20200914","success"
"1016","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3214,0.010525,0.002205,"20200915","success"
"1017","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3204,0.012558,0.002445,"20200916","success"
"1018","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3255,0.00996,0.002172,"20200917","success"
"1019","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3284,0.011468,0.00232,"20200918","success"
"1020","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3457,0.011224,0.002238,"20200919","success"
"1021","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3512,0.009708,0.002099,"20200920","success"
"1022","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3546,0.009147,0.002016,"20200921","success"
"1023","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3618,0.00782,0.001849,"20200922","success"
"1024","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3683,0.007351,0.001771,"20200923","success"
"1025","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3674,0.007896,0.00184,"20200924","success"
"1026","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",107,0,0,"20200503","success"
"1027","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",193,0.004989,0.005927,"20200504","success"
"1028","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",258,0.004281,0.005086,"20200505","success"
"1029","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",148,0.017411,0.013602,"20200507","success"
"1030","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",215,0.011741,0.009172,"20200508","success"
"1031","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",282,0.018316,0.009792,"20200509","success"
"1032","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",354,0.015053,0.008047,"20200510","success"
"1033","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",417,0.013615,0.00709,"20200511","success"
"1034","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",484,0.011707,0.006096,"20200512","success"
"1035","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",474,0.007876,0.005083,"20200513","success"
"1036","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",493,0.008838,0.005169,"20200514","success"
"1037","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",491,0.008848,0.005175,"20200515","success"
"1038","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",500,0.003298,0.003199,"20200516","success"
"1039","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",499,0.003282,0.003184,"20200517","success"
"1040","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",507,0.008165,0.004836,"20200518","success"
"1041","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",506,0.008331,0.004935,"20200519","success"
"1042","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",519,0.008111,0.004804,"20200520","success"
"1043","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",478,0.005985,0.004257,"20200521","success"
"1044","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",467,0.006412,0.004561,"20200522","success"
"1045","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",472,0.006137,0.004365,"20200523","success"
"1046","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",474,0.006118,0.004352,"20200524","success"
"1047","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",477,0,0,"20200525","success"
"1048","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",480,0,0,"20200526","success"
"1049","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",457,0,0,"20200527","success"
"1050","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",489,0,0,"20200528","success"
"1051","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",490,0,0,"20200529","success"
"1052","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",464,0,0,"20200530","success"
"1053","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",458,0,0,"20200531","success"
"1054","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",433,0,0,"20200601","success"
"1055","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",425,0,0,"20200602","success"
"1056","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",417,0.002412,0.00292,"20200603","success"
"1057","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",402,0.00364,0.003754,"20200604","success"
"1058","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",408,0.003681,0.003797,"20200605","success"
"1059","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",412,0.005411,0.004573,"20200606","success"
"1060","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",394,0.005571,0.004708,"20200607","success"
"1061","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",399,0.005579,0.004715,"20200608","success"
"1062","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",387,0.005606,0.004737,"20200609","success"
"1063","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",381,0.004805,0.004425,"20200610","success"
"1064","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",366,0.005302,0.004674,"20200611","success"
"1065","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",358,0.005321,0.004691,"20200612","success"
"1066","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",358,0.003276,0.003604,"20200613","success"
"1067","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",352,0.003283,0.003611,"20200614","success"
"1068","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",349,0.003318,0.00365,"20200615","success"
"1069","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",347,0.003398,0.003738,"20200616","success"
"1070","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",349,0.003905,0.004032,"20200617","success"
"1071","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",353,0.002305,0.003046,"20200618","success"
"1072","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",348,0.011034,0.006514,"20200619","success"
"1073","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",338,0.012233,0.007222,"20200620","success"
"1074","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",355,0.012311,0.007268,"20200621","success"
"1075","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",344,0.01292,0.007628,"20200622","success"
"1076","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",350,0.012249,0.007232,"20200623","success"
"1077","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",359,0.009529,0.006287,"20200624","success"
"1078","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",359,0.010192,0.006724,"20200625","success"
"1079","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",353,0.003244,0.003996,"20200626","success"
"1080","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",345,0.003122,0.003846,"20200627","success"
"1081","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",325,0.004832,0.004943,"20200628","success"
"1082","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",321,0.004933,0.005046,"20200629","success"
"1083","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",316,0.005385,0.005508,"20200630","success"
"1084","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",297,0.005956,0.006093,"20200701","success"
"1085","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",278,0.008219,0.007271,"20200702","success"
"1086","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",267,0.009059,0.007592,"20200703","success"
"1087","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",249,0.009732,0.008156,"20200704","success"
"1088","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",247,0.012117,0.009092,"20200705","success"
"1089","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",260,0.010914,0.008189,"20200706","success"
"1090","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",243,0.011068,0.008305,"20200707","success"
"1091","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",248,0.010591,0.007947,"20200708","success"
"1092","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",262,0.007801,0.00647,"20200709","success"
"1093","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",274,0.003369,0.004183,"20200710","success"
"1094","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",291,0.003119,0.003872,"20200711","success"
"1095","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",313,0,0,"20200712","success"
"1096","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",324,0.00227,0.003153,"20200713","success"
"1097","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",349,0.002071,0.002877,"20200714","success"
"1098","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",352,0.002037,0.00283,"20200715","success"
"1099","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",353,0.00204,0.002834,"20200716","success"
"1100","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",353,0.002066,0.002871,"20200717","success"
"1101","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",360,0.002838,0.003401,"20200718","success"
"1102","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",353,0.002961,0.003548,"20200719","success"
"1103","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",346,0.000798,0.00189,"20200720","success"
"1104","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",342,0.00084,0.001988,"20200721","success"
"1105","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",356,0.000858,0.002032,"20200722","success"
"1106","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",350,0.000877,0.002076,"20200723","success"
"1107","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",365,0.003764,0.004126,"20200724","success"
"1108","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",365,0.005133,0.004711,"20200725","success"
"1109","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",368,0.004961,0.004553,"20200726","success"
"1110","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",364,0.004873,0.004472,"20200727","success"
"1111","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",355,0.004856,0.004457,"20200728","success"
"1112","Spain","ESP","ESP.9_1","ESP","Comunidad Foral de Navarra",345,0.00492,0.004515,"20200729","success"
